assembly_id,logical_character_id,texture_path,texture_name,texture_class,width,height,resolution,pixels
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210119/Role/Textures/T_210119_Hat01_A_MRA.T_210119_Hat01_A_MRA,T_210119_Hat01_A_MRA,Texture2D,256,256,256×256,65536
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210119/Role/Textures/T_210119_Hat01_A_N.T_210119_Hat01_A_N,T_210119_Hat01_A_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_LBMaskPS.T_B_YoungWoman_Skin200000_01_A_LBMaskPS,T_B_YoungWoman_Skin200000_01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_MRA.T_B_YoungWoman_Skin200000_01_A_MRA,T_B_YoungWoman_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_WetMaskSP.T_B_YoungWoman_Skin200000_01_A_WetMaskSP,T_B_YoungWoman_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2271532546_Pupil01_A_Caustic.T_2271532546_Pupil01_A_Caustic,T_2271532546_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2917848180_Pupil01_A_D.T_2917848180_Pupil01_A_D,T_2917848180_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3048612696_Pupil01_A_N.T_3048612696_Pupil01_A_N,T_3048612696_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3268362112_Face01_A_LBMaskPS.T_3268362112_Face01_A_LBMaskPS,T_3268362112_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3392871952_Face01_A_D.T_3392871952_Face01_A_D,T_3392871952_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3461742738_Face01_A_DynAO.T_3461742738_Face01_A_DynAO,T_3461742738_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3676446848_Pupil01_A_E.T_3676446848_Pupil01_A_E,T_3676446848_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3748841916_Face01_A_Specular.T_3748841916_Face01_A_Specular,T_3748841916_Face01_A_Specular,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_510968652_EyeTrans01_A_D.T_510968652_EyeTrans01_A_D,T_510968652_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_915192926_Pupil01_A_MC.T_915192926_Pupil01_A_MC,T_915192926_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_2070671081_Hair01_A_N.T_2070671081_Hair01_A_N,T_2070671081_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_2845548033_Hair01_A_D.T_2845548033_Hair01_A_D,T_2845548033_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1838956804_Skin01_A_D.T_1838956804_Skin01_A_D,T_1838956804_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1892494547_Skin01_A_N.T_1892494547_Skin01_A_N,T_1892494547_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210119/Default,NPC/Class_A/210119,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_A_D.T_210120_Body01_A_D,T_210120_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_A_LBMaskSP.T_210120_Body01_A_LBMaskSP,T_210120_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_A_MRA.T_210120_Body01_A_MRA,T_210120_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_A_N.T_210120_Body01_A_N,T_210120_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_B_D.T_210120_Body01_B_D,T_210120_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_B_E.T_210120_Body01_B_E,T_210120_Body01_B_E,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_B_LBMaskSP.T_210120_Body01_B_LBMaskSP,T_210120_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_B_MRA.T_210120_Body01_B_MRA,T_210120_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Body01_B_N.T_210120_Body01_B_N,T_210120_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Face01_A_SDF.T_210120_Face01_A_SDF,T_210120_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hair01_A_D.T_210120_Hair01_A_D,T_210120_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hair01_A_LBMaskPS.T_210120_Hair01_A_LBMaskPS,T_210120_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hair01_A_N.T_210120_Hair01_A_N,T_210120_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hair01_A_OSMaskPS.T_210120_Hair01_A_OSMaskPS,T_210120_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hair01_A_PromMask.T_210120_Hair01_A_PromMask,T_210120_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hat01_A_D.T_210120_Hat01_A_D,T_210120_Hat01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hat01_A_LBMaskSP.T_210120_Hat01_A_LBMaskSP,T_210120_Hat01_A_LBMaskSP,Texture2D,128,128,128×128,16384
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hat01_A_MRA.T_210120_Hat01_A_MRA,T_210120_Hat01_A_MRA,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210120/Role/Textures/T_210120_Hat01_A_N.T_210120_Hat01_A_N,T_210120_Hat01_A_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_LBMaskPS.T_B_YoungWoman_Skin200000_01_A_LBMaskPS,T_B_YoungWoman_Skin200000_01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_MRA.T_B_YoungWoman_Skin200000_01_A_MRA,T_B_YoungWoman_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_WetMaskSP.T_B_YoungWoman_Skin200000_01_A_WetMaskSP,T_B_YoungWoman_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1013523159_Face01_A_LBMaskPS.T_1013523159_Face01_A_LBMaskPS,T_1013523159_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1484395737_Pupil01_A_N.T_1484395737_Pupil01_A_N,T_1484395737_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1833649228_Pupil01_A_Caustic.T_1833649228_Pupil01_A_Caustic,T_1833649228_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2594211129_EyeTrans01_A_D.T_2594211129_EyeTrans01_A_D,T_2594211129_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_276034396_Face01_A_Specular.T_276034396_Face01_A_Specular,T_276034396_Face01_A_Specular,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3005055296_Face01_A_DynAO.T_3005055296_Face01_A_DynAO,T_3005055296_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3150768307_Pupil01_A_D.T_3150768307_Pupil01_A_D,T_3150768307_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3387588017_Pupil01_A_MC.T_3387588017_Pupil01_A_MC,T_3387588017_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_460160247_Pupil01_A_E.T_460160247_Pupil01_A_E,T_460160247_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_710287624_Face01_A_D.T_710287624_Face01_A_D,T_710287624_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1838956804_Skin01_A_D.T_1838956804_Skin01_A_D,T_1838956804_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1892494547_Skin01_A_N.T_1892494547_Skin01_A_N,T_1892494547_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210120/Default,NPC/Class_A/210120,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_A_D.T_210121_Body01_A_D,T_210121_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_A_MRA.T_210121_Body01_A_MRA,T_210121_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_A_N.T_210121_Body01_A_N,T_210121_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_B_D.T_210121_Body01_B_D,T_210121_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_B_MRA.T_210121_Body01_B_MRA,T_210121_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Body01_B_N.T_210121_Body01_B_N,T_210121_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Face01_A_D.T_210121_Face01_A_D,T_210121_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Face01_A_DynAO.T_210121_Face01_A_DynAO,T_210121_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Face01_A_LBMaskPS.T_210121_Face01_A_LBMaskPS,T_210121_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Face01_A_SDF.T_210121_Face01_A_SDF,T_210121_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Hair01_A_D.T_210121_Hair01_A_D,T_210121_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Hair01_A_LBMaskPS.T_210121_Hair01_A_LBMaskPS,T_210121_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Hair01_A_N.T_210121_Hair01_A_N,T_210121_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Hair01_A_OSMaskPS.T_210121_Hair01_A_OSMaskPS,T_210121_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210121/Role/Textures/T_210121_Hair01_A_PromMask.T_210121_Hair01_A_PromMask,T_210121_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_LBMaskPS.T_B_YoungWoman_Skin200000_01_A_LBMaskPS,T_B_YoungWoman_Skin200000_01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_MRA.T_B_YoungWoman_Skin200000_01_A_MRA,T_B_YoungWoman_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_WetMaskSP.T_B_YoungWoman_Skin200000_01_A_WetMaskSP,T_B_YoungWoman_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1255971101_Body01_A_LBMaskSP.T_1255971101_Body01_A_LBMaskSP,T_1255971101_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1838956804_Skin01_A_D.T_1838956804_Skin01_A_D,T_1838956804_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1892494547_Skin01_A_N.T_1892494547_Skin01_A_N,T_1892494547_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_2614966195_Body01_B_LBMaskSP.T_2614966195_Body01_B_LBMaskSP,T_2614966195_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210121/Default,NPC/Class_A/210121,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Body01_A_D.T_210122_Body01_A_D,T_210122_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Body01_A_MRA.T_210122_Body01_A_MRA,T_210122_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Body01_A_N.T_210122_Body01_A_N,T_210122_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Body01_B_D.T_210122_Body01_B_D,T_210122_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Face01_A_SDF.T_210122_Face01_A_SDF,T_210122_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210122/Role/Textures/T_210122_Pupil01_A_D.T_210122_Pupil01_A_D,T_210122_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_MRA.T_B_YoungMan_Skin200000_01_A_MRA,T_B_YoungMan_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_WetMaskSP.T_B_YoungMan_Skin200000_01_A_WetMaskSP,T_B_YoungMan_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1396420350_Pupil01_A_N.T_1396420350_Pupil01_A_N,T_1396420350_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1463702726_EyeTrans01_A_D.T_1463702726_EyeTrans01_A_D,T_1463702726_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_18075685_Pupil01_A_Caustic.T_18075685_Pupil01_A_Caustic,T_18075685_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2057550302_Face01_A_Specular.T_2057550302_Face01_A_Specular,T_2057550302_Face01_A_Specular,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2164369896_Pupil01_A_MC.T_2164369896_Pupil01_A_MC,T_2164369896_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2578258243_Face01_A_D.T_2578258243_Face01_A_D,T_2578258243_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3389480832_Face01_A_LBMaskPS.T_3389480832_Face01_A_LBMaskPS,T_3389480832_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_4054678823_Pupil01_A_E.T_4054678823_Pupil01_A_E,T_4054678823_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_4090400405_Face01_A_DynAO.T_4090400405_Face01_A_DynAO,T_4090400405_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_1762158216_Hair01_A_N.T_1762158216_Hair01_A_N,T_1762158216_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_1840144652_Hair01_A_D.T_1840144652_Hair01_A_D,T_1840144652_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210122/Default,NPC/Class_A/210122,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_2020317796_Hair01_A_PromMask.T_2020317796_Hair01_A_PromMask,T_2020317796_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
