mesh_path,mesh_name,mesh_class,exclusion_reason
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Photo_01.PH_SolferinoBranch_Photo_01,PH_SolferinoBranch_Photo_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Screen_02.PH_SolferinoBranch_Screen_02,PH_SolferinoBranch_Screen_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Shelf_01.PH_SolferinoBranch_Shelf_01,PH_SolferinoBranch_Shelf_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Shoerack_02.PH_SolferinoBranch_Shoerack_02,PH_SolferinoBranch_Shoerack_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Shoes_01.PH_SolferinoBranch_Shoes_01,PH_SolferinoBranch_Shoes_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Shoes_02.PH_SolferinoBranch_Shoes_02,PH_SolferinoBranch_Shoes_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Table_04.PH_SolferinoBranch_Table_04,PH_SolferinoBranch_Table_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Umbrellastand_01.PH_SolferinoBranch_Umbrellastand_01,PH_SolferinoBranch_Umbrellastand_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Vase_02.PH_SolferinoBranch_Vase_02,PH_SolferinoBranch_Vase_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Shops/SolferinoBranch/PH_SolferinoBranch_Woodenframe_01.PH_SolferinoBranch_Woodenframe_01,PH_SolferinoBranch_Woodenframe_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_Gen_SilverBirchBallroom_Roof_01.PH_Gen_SilverBirchBallroom_Roof_01,PH_Gen_SilverBirchBallroom_Roof_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_Gen_SilverBirchBallroom_Roof_02.PH_Gen_SilverBirchBallroom_Roof_02,PH_Gen_SilverBirchBallroom_Roof_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_Gen_SilverBirchBallroom_Roof_03.PH_Gen_SilverBirchBallroom_Roof_03,PH_Gen_SilverBirchBallroom_Roof_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_Gen_SilverBirchBallroom_Roof_04.PH_Gen_SilverBirchBallroom_Roof_04,PH_Gen_SilverBirchBallroom_Roof_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_Gen_SilverBirchBallroom_Roof_05.PH_Gen_SilverBirchBallroom_Roof_05,PH_Gen_SilverBirchBallroom_Roof_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_SilverBirchBallroom_01.PH_SilverBirchBallroom_01,PH_SilverBirchBallroom_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SilverBirchBallroom/PH_SilverBirchBallroom_02.PH_SilverBirchBallroom_02,PH_SilverBirchBallroom_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_01.PH_SoullessOne_Reef_01,PH_SoullessOne_Reef_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_02.PH_SoullessOne_Reef_02,PH_SoullessOne_Reef_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_03.PH_SoullessOne_Reef_03,PH_SoullessOne_Reef_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_04.PH_SoullessOne_Reef_04,PH_SoullessOne_Reef_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_05.PH_SoullessOne_Reef_05,PH_SoullessOne_Reef_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SoullessOne/PH_SoullessOne_Reef_06.PH_SoullessOne_Reef_06,PH_SoullessOne_Reef_06,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/SundayLounge/SM_PD_Prop_SundayLounge_PhotoFrame_01.SM_PD_Prop_SundayLounge_PhotoFrame_01,SM_PD_Prop_SundayLounge_PhotoFrame_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TheOldCuriosityShopBranch/PH_TheOldCuriosityShopBranch_Clock_01.PH_TheOldCuriosityShopBranch_Clock_01,PH_TheOldCuriosityShopBranch_Clock_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TheOldCuriosityShopBranch/PH_TheOldCuriosityShopBranch_Jar_03.PH_TheOldCuriosityShopBranch_Jar_03,PH_TheOldCuriosityShopBranch_Jar_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TheOldCuriosityShopBranch/PH_TheOldCuriosityShopBranch_Plant_01.PH_TheOldCuriosityShopBranch_Plant_01,PH_TheOldCuriosityShopBranch_Plant_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/ThePrime/PH_ThePrime_In_A_Cabinet_Wood_01.PH_ThePrime_In_A_Cabinet_Wood_01,PH_ThePrime_In_A_Cabinet_Wood_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Tower/PH_Building_FacotryTower_01.PH_Building_FacotryTower_01,PH_Building_FacotryTower_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Tower/PH_Building_FacotryTower_02.PH_Building_FacotryTower_02,PH_Building_FacotryTower_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_BoveyStreet_Cone01.PH_BoveyStreet_Cone01,PH_BoveyStreet_Cone01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_BoveyStreet_Drum01.PH_BoveyStreet_Drum01,PH_BoveyStreet_Drum01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_BoveyStreet_Trashbag01.PH_BoveyStreet_Trashbag01,PH_BoveyStreet_Trashbag01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_BoveyStreet_Trashbox01.PH_BoveyStreet_Trashbox01,PH_BoveyStreet_Trashbox01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_Dock_01.PH_Dock_01,PH_Dock_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_Dock_02.PH_Dock_02,PH_Dock_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_Dock_07.PH_Dock_07,PH_Dock_07,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/TrafficHub/PH_Dock_08.PH_Dock_08,PH_Dock_08,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_bar_01.PH_Train_bar_01,PH_Train_bar_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cage_01.PH_Train_Cage_01,PH_Train_Cage_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cage_02.PH_Train_Cage_02,PH_Train_Cage_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cage_03.PH_Train_Cage_03,PH_Train_Cage_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_01.PH_Train_carriage_01,PH_Train_carriage_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_02.PH_Train_carriage_02,PH_Train_carriage_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_03.PH_Train_carriage_03,PH_Train_carriage_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_04.PH_Train_carriage_04,PH_Train_carriage_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_05.PH_Train_carriage_05,PH_Train_carriage_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_out_01.PH_Train_carriage_out_01,PH_Train_carriage_out_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_out_02.PH_Train_carriage_out_02,PH_Train_carriage_out_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_out_03.PH_Train_carriage_out_03,PH_Train_carriage_out_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_carriage_out_05.PH_Train_carriage_out_05,PH_Train_carriage_out_05,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cloth_01.PH_Train_Cloth_01,PH_Train_Cloth_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cloth_02.PH_Train_Cloth_02,PH_Train_Cloth_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cloth_03.PH_Train_Cloth_03,PH_Train_Cloth_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Cloth_04.PH_Train_Cloth_04,PH_Train_Cloth_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_curtain_02.PH_Train_curtain_02,PH_Train_curtain_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Diningcar_01.PH_Train_Diningcar_01,PH_Train_Diningcar_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_door_01.PH_Train_door_01,PH_Train_door_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Largesuitcase_01.PH_Train_Largesuitcase_01,PH_Train_Largesuitcase_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Largesuitcase_02.PH_Train_Largesuitcase_02,PH_Train_Largesuitcase_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Largesuitcase_03.PH_Train_Largesuitcase_03,PH_Train_Largesuitcase_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Largesuitcase_04.PH_Train_Largesuitcase_04,PH_Train_Largesuitcase_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Mediumsizedbox_01.PH_Train_Mediumsizedbox_01,PH_Train_Mediumsizedbox_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Mediumsizedbox_02.PH_Train_Mediumsizedbox_02,PH_Train_Mediumsizedbox_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Mediumsizedbox_03.PH_Train_Mediumsizedbox_03,PH_Train_Mediumsizedbox_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Mediumsizedbox_04.PH_Train_Mediumsizedbox_04,PH_Train_Mediumsizedbox_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Piano_01.PH_Train_Piano_01,PH_Train_Piano_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Rope_01.PH_Train_Rope_01,PH_Train_Rope_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_rope_02.PH_Train_rope_02,PH_Train_rope_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_rope_03.PH_Train_rope_03,PH_Train_rope_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_rope_04.PH_Train_rope_04,PH_Train_rope_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Shelf_01.PH_Train_Shelf_01,PH_Train_Shelf_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Shelf_02.PH_Train_Shelf_02,PH_Train_Shelf_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Shelf_03.PH_Train_Shelf_03,PH_Train_Shelf_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_shell_01.PH_Train_shell_01,PH_Train_shell_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Smallsuitcase_01.PH_Train_Smallsuitcase_01,PH_Train_Smallsuitcase_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Smallsuitcase_02.PH_Train_Smallsuitcase_02,PH_Train_Smallsuitcase_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Smallsuitcase_04.PH_Train_Smallsuitcase_04,PH_Train_Smallsuitcase_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Violin_01.PH_Train_Violin_01,PH_Train_Violin_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Train_Dungeon/PH_Train_Violin_02.PH_Train_Violin_02,PH_Train_Violin_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Curb_01.PH_Gen_BLDN_PrestonVilla_Curb_01,PH_Gen_BLDN_PrestonVilla_Curb_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Curb_02.PH_Gen_BLDN_PrestonVilla_Curb_02,PH_Gen_BLDN_PrestonVilla_Curb_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Curb_03.PH_Gen_BLDN_PrestonVilla_Curb_03,PH_Gen_BLDN_PrestonVilla_Curb_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Door_01_6m.PH_Gen_BLDN_PrestonVilla_Door_01_6m,PH_Gen_BLDN_PrestonVilla_Door_01_6m,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Door_02_6m.PH_Gen_BLDN_PrestonVilla_Door_02_6m,PH_Gen_BLDN_PrestonVilla_Door_02_6m,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Door_04_6m.PH_Gen_BLDN_PrestonVilla_Door_04_6m,PH_Gen_BLDN_PrestonVilla_Door_04_6m,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Doorway_01.PH_Gen_BLDN_PrestonVilla_Doorway_01,PH_Gen_BLDN_PrestonVilla_Doorway_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Fence_01.PH_Gen_BLDN_PrestonVilla_Fence_01,PH_Gen_BLDN_PrestonVilla_Fence_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Fence_02.PH_Gen_BLDN_PrestonVilla_Fence_02,PH_Gen_BLDN_PrestonVilla_Fence_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Fence_03.PH_Gen_BLDN_PrestonVilla_Fence_03,PH_Gen_BLDN_PrestonVilla_Fence_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Foundation_Base.PH_Gen_BLDN_PrestonVilla_Foundation_Base,PH_Gen_BLDN_PrestonVilla_Foundation_Base,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_FrontWindow_01.PH_Gen_BLDN_PrestonVilla_FrontWindow_01,PH_Gen_BLDN_PrestonVilla_FrontWindow_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Pillar_01.PH_Gen_BLDN_PrestonVilla_Pillar_01,PH_Gen_BLDN_PrestonVilla_Pillar_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Pillar_02.PH_Gen_BLDN_PrestonVilla_Pillar_02,PH_Gen_BLDN_PrestonVilla_Pillar_02,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Pillar_03.PH_Gen_BLDN_PrestonVilla_Pillar_03,PH_Gen_BLDN_PrestonVilla_Pillar_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Pillar_04.PH_Gen_BLDN_PrestonVilla_Pillar_04,PH_Gen_BLDN_PrestonVilla_Pillar_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Roof_03.PH_Gen_BLDN_PrestonVilla_Roof_03,PH_Gen_BLDN_PrestonVilla_Roof_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Roof_04.PH_Gen_BLDN_PrestonVilla_Roof_04,PH_Gen_BLDN_PrestonVilla_Roof_04,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Roof_B_03.PH_Gen_BLDN_PrestonVilla_Roof_B_03,PH_Gen_BLDN_PrestonVilla_Roof_B_03,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Slab_01.PH_Gen_BLDN_PrestonVilla_Slab_01,PH_Gen_BLDN_PrestonVilla_Slab_01,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Slab_Roof.PH_Gen_BLDN_PrestonVilla_Slab_Roof,PH_Gen_BLDN_PrestonVilla_Slab_Roof,StaticMesh,占位/白盒/破碎测试
SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PlaceHolder/Buildings/Villa/Preston/Meshes/PH_Gen_BLDN_PrestonVilla_Steeple_01.PH_Gen_BLDN_PrestonVilla_Steeple_01,PH_Gen_BLDN_PrestonVilla_Steeple_01,StaticMesh,占位/白盒/破碎测试
